original_path,path
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/CHECKPOINTS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/CHECKPOINTS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/CURRENT_DIAGNOSTICS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/CURRENT_DIAGNOSTICS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Comparison.csv,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Comparison.csv
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/DATA_ROOT.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/DATA_ROOT.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/EXPERIMENT_MANIFEST.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/EXPERIMENT_MANIFEST.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/EXPERIMENT_ROOT.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/EXPERIMENT_ROOT.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/PROCESS_STATUS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/PROCESS_STATUS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/RUN_MANIFEST.json,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/RUN_MANIFEST.json
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/RUN_STATUS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/RUN_STATUS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/SOURCE_PROVENANCE.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/SOURCE_PROVENANCE.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/SUITE_COMPLETE,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/SUITE_COMPLETE
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Summary.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Summary.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Terminal.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Terminal.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Timing.csv,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Timing.csv
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/ACTIVE_SECONDS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/ACTIVE_SECONDS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/ATTEMPTS.tsv,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/ATTEMPTS.tsv
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/CONTROLLED_CONFIGURATION.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/CONTROLLED_CONFIGURATION.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/LOG_TAIL.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/LOG_TAIL.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/STATUS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/STATUS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/Summary.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/Summary.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/TRAINING_COMPLETE,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/01_baseline/TRAINING_COMPLETE
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/ACTIVE_SECONDS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/ACTIVE_SECONDS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/ATTEMPTS.tsv,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/ATTEMPTS.tsv
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/CONTROLLED_CONFIGURATION.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/CONTROLLED_CONFIGURATION.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/LOG_TAIL.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/LOG_TAIL.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/STATUS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/STATUS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/Summary.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/Summary.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/TRAINING_COMPLETE,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/02_uncertainty_target_context/TRAINING_COMPLETE
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/ACTIVE_SECONDS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/ACTIVE_SECONDS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/ATTEMPTS.tsv,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/ATTEMPTS.tsv
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/CONTROLLED_CONFIGURATION.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/CONTROLLED_CONFIGURATION.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/LOG_TAIL.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/LOG_TAIL.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/STATUS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/STATUS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/Summary.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/Summary.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/TRAINING_COMPLETE,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/03_relative_geometry_bias/TRAINING_COMPLETE
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/ACTIVE_SECONDS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/ACTIVE_SECONDS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/ATTEMPTS.tsv,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/ATTEMPTS.tsv
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/CONTROLLED_CONFIGURATION.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/CONTROLLED_CONFIGURATION.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/LOG_TAIL.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/LOG_TAIL.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/STATUS.txt,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/STATUS.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/Summary.md,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/Summary.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/TRAINING_COMPLETE,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/Variants/04_qknorm/TRAINING_COMPLETE
Lab 3/SEAM_20_Epoch_4_Test_Suite/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/minADE6_comparison.svg,Studies/SEAM/Context_Attention_Ablation/Results/SEAM_AV2_20EPOCH_4TEST_MAXRES_20260903-114512/minADE6_comparison.svg
Lab 3/SEAM_20_Epoch_4_Test_Suite/SOURCE_PROVENANCE.md,Studies/SEAM/Context_Attention_Ablation/SOURCE_PROVENANCE.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/SUITE_VERSION,Studies/SEAM/Context_Attention_Ablation/SUITE_VERSION
Lab 3/SEAM_20_Epoch_4_Test_Suite/TERMINAL_COMMANDS.md,Studies/SEAM/Context_Attention_Ablation/TERMINAL_COMMANDS.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/TERMINAL_COMMANDS_MAX_RESOURCES.md,Studies/SEAM/Context_Attention_Ablation/TERMINAL_COMMANDS_MAX_RESOURCES.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/generate_seam_20epoch_snapshot.py,Studies/SEAM/Context_Attention_Ablation/generate_seam_20epoch_snapshot.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/generate_seam_20epoch_summary.py,Studies/SEAM/Context_Attention_Ablation/generate_seam_20epoch_summary.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/install_seam_environment.sh,Studies/SEAM/Context_Attention_Ablation/install_seam_environment.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/launch_lab3_seam_20epoch_4test.sh,Studies/SEAM/Context_Attention_Ablation/launch_lab3_seam_20epoch_4test.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/launch_lab3_seam_20epoch_4test_max_resources.sh,Studies/SEAM/Context_Attention_Ablation/launch_lab3_seam_20epoch_4test_max_resources.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/preflight_seam_20epoch_4test.py,Studies/SEAM/Context_Attention_Ablation/preflight_seam_20epoch_4test.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/publish_seam_20epoch_snapshot.sh,Studies/SEAM/Context_Attention_Ablation/publish_seam_20epoch_snapshot.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/real_data_smoke_test.py,Studies/SEAM/Context_Attention_Ablation/real_data_smoke_test.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/requirements-lab3.txt,Studies/SEAM/Context_Attention_Ablation/requirements-lab3.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/run_seam_20epoch_4test_max_resources.sh,Studies/SEAM/Context_Attention_Ablation/run_seam_20epoch_4test_max_resources.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/run_seam_20epoch_4test_suite.sh,Studies/SEAM/Context_Attention_Ablation/run_seam_20epoch_4test_suite.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/setup_lab3_seam_20epoch_4test.py,Studies/SEAM/Context_Attention_Ablation/setup_lab3_seam_20epoch_4test.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/setup_lab3_seam_20epoch_4test_max_resources.py,Studies/SEAM/Context_Attention_Ablation/setup_lab3_seam_20epoch_4test_max_resources.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/stop_current_seam_20epoch_suite.sh,Studies/SEAM/Context_Attention_Ablation/stop_current_seam_20epoch_suite.sh
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/README.md,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/README.md
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/config.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/config.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/datamodule/av2.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/datamodule/av2.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/datamodule/av2_ma.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/datamodule/av2_ma.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/datamodule/av2_stream.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/datamodule/av2_stream.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/model/Seam.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/model/Seam.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/model/Seam_I.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/model/Seam_I.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/conf/model/Seam_ma.yaml,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/conf/model/Seam_ma.yaml
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/eval.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/eval.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/preprocess.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/preprocess.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/requirements.txt,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/requirements.txt
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/__init__.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/__init__.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/datamodules/__init__.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/datamodules/__init__.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/datamodules/av2_data_utils.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/datamodules/av2_data_utils.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/datamodules/av2_datamodule.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/datamodules/av2_datamodule.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/datamodules/av2_dataset.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/datamodules/av2_dataset.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/datamodules/av2_extractor.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/datamodules/av2_extractor.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/__init__.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/__init__.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/actor_mr.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/actor_mr.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/avg_brier_min_fde.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/avg_brier_min_fde.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/avg_min_ade.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/avg_min_ade.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/avg_min_fde.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/avg_min_fde.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/min_ade.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/min_ade.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/min_fde.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/min_fde.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/mr.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/mr.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/metrics/utils.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/metrics/utils.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/__init__.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/__init__.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/__init__.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/__init__.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/controlled_ablation.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/controlled_ablation.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/custom_transformer_blocks.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/custom_transformer_blocks.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/lane_embedding.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/lane_embedding.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/mln.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/mln.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/multimodal_decoder_attn.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/multimodal_decoder_attn.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/layers/transformer_blocks.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/layers/transformer_blocks.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/ma_seam.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/ma_seam.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/pl_modules.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/pl_modules.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/model/seam.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/model/seam.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/utils/__init__.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/utils/__init__.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/utils/ma_submission_av2.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/utils/ma_submission_av2.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/utils/ma_submission_protocol.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/utils/ma_submission_protocol.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/utils/optim.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/utils/optim.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/utils/submission_av2.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/utils/submission_av2.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/src/utils/vis.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/src/utils/vis.py
Lab 3/SEAM_20_Epoch_4_Test_Suite/upstream/seam-main/train.py,Studies/SEAM/Context_Attention_Ablation/upstream/seam-main/train.py
Lab 3/SEAM_80_Epoch_Combined_Run/.gitignore,Studies/SEAM/Combined_Extension/.gitignore
Lab 3/SEAM_80_Epoch_Combined_Run/INPUT_HASHES.json,Studies/SEAM/Combined_Extension/INPUT_HASHES.json
Lab 3/SEAM_80_Epoch_Combined_Run/README.md,Studies/SEAM/Combined_Extension/README.md
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/.gitignore,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/.gitignore
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/ARCHITECTURE_AUDIT.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/ARCHITECTURE_AUDIT.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/ATTEMPTS.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/ATTEMPTS.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/CHECKPOINTS.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/CHECKPOINTS.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/combined.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/combined.py
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/controlled_ablation.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/controlled_ablation.py
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/custom_transformer_blocks.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/custom_transformer_blocks.py
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/mamba_layers.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/mamba_layers.py
